animal_id,session_id,group,timepoint,wake_bp_delta,wake_bp_theta,wake_bp_alpha,wake_bp_beta,wake_bp_gamma,wake_n_epochs,nrem_bp_delta,nrem_bp_theta,nrem_bp_alpha,nrem_bp_beta,nrem_bp_gamma,nrem_n_epochs,rem_bp_delta,rem_bp_theta,rem_bp_alpha,rem_bp_beta,rem_bp_gamma,rem_n_epochs,all_bp_delta,all_bp_theta,all_bp_alpha,all_bp_beta,all_bp_gamma,all_n_epochs
16653,166532,WT,3m,0.27715397535852443,0.229059674155926,0.14903140308196428,0.17040622659310653,0.10896593222287027,1308,0.32473719445964305,0.1919790783255256,0.15055561673880372,0.15867171365415023,0.11023443433486138,423,0.16199397354292824,0.3398886393276677,0.15553963934193865,0.16539159506800366,0.11902139912920999,69.0,0.28392156511102284,0.22459417780069865,0.14963907568128723,0.16745638851065622,0.10964948978393119,1800
16653,166532,WT,3m,0.27866299799044625,0.22937424695731065,0.14850734797197113,0.17798098021561637,0.10251683621388696,1280,0.33662490862506195,0.18771727106076888,0.1474448275941901,0.16461692336107958,0.10344503335200239,452,0.16548289450311335,0.3259075017577375,0.1687258993218429,0.18002813997597542,0.10424957676994903,68.0,0.2889421849736172,0.2225605293024174,0.14900434923921238,0.17470245419642402,0.10281537591624275,1800
16653,166532,WT,3m,0.3005434029483191,0.23766154771676423,0.13307312956153503,0.1791846183369185,0.09197067145904717,1227,0.3978439628209542,0.19721449575414943,0.11718098536747386,0.16134029348725554,0.07368906821981246,462,0.16606419776461107,0.35428456907819633,0.141392799969026,0.1857793497892185,0.09694720297489601,111.0,0.3172243289959668,0.2344718906969814,0.12950719222685458,0.1750112500650635,0.08758527940445428,1800
16653,166532,WT,3m,0.31706413231883523,0.2423878236615207,0.12442232693532329,0.17702102298174396,0.08539674824333895,1188,0.43614053398248825,0.1942938963405145,0.10747182429392271,0.14869068490256657,0.06352111914537775,492,0.17889527932878851,0.3788643149466458,0.1288129374973223,0.17497065974922024,0.08542060816004445,120.0,0.34040042524089725,0.2383405829461207,0.12008189691747374,0.16914070635793388,0.07941900028434326,1800
16653,166532,WT,3m,0.3405752203341964,0.22582404004432097,0.12076380557348493,0.16267286946705084,0.0901514785431316,1247,0.4357139481060988,0.18858202690262937,0.11091547791080379,0.14544949117232853,0.06989984478652643,452,0.19545123195494374,0.3604963505887061,0.13389639967111433,0.16856785375685662,0.09169766643266468,101.0,0.3563225437378605,0.22402876972484226,0.11902766551811199,0.1586786619248597,0.08515282660916344,1800
16654,166541,WT,3m,0.5564302031131498,0.14980413689619085,0.07410117678946311,0.0944508440757006,0.025909820061230222,930,0.6922888487416113,0.09142342196176494,0.048481579947433295,0.03812336474583497,0.009971889383897503,513,0.375879935468577,0.31204087634537775,0.13519176116575668,0.10157911195620212,0.0268289288471844,355.0,0.559544852831491,0.16517940705364406,0.07885329262573837,0.07978707221883576,0.021543927503689646,1798
16654,166541,WT,3m,0.47874524342926145,0.19823858341971834,0.1027335903292352,0.09173547831016636,0.04184333062592386,1197,0.6145487735982091,0.12243492606999683,0.06974985038837933,0.06518703840070801,0.03027514341612297,514,0.3242137632940116,0.30111568979991654,0.14327438540204748,0.10310166863274631,0.04862748034040558,89.0,0.5098839727485959,0.18167912930309654,0.0953194172358354,0.08471641876863749,0.038875409014118976,1800
16654,166541,WT,3m,0.461070544130614,0.19247367341739402,0.1115623821497234,0.10437868131396025,0.04991972622992961,1186,0.589126510248488,0.1358938348337101,0.08748126760692344,0.0795191576894127,0.03607281278134677,464,0.2898477917428562,0.32390394749363915,0.1473349525832523,0.12008602722945812,0.05591456139380486,150.0,0.47981196380868607,0.18884117119995372,0.10833585349259572,0.09927939405036837,0.0468498692490623,1800
16654,166541,WT,3m,0.47565679057457544,0.17943603908095482,0.10644009338416419,0.09919770651254434,0.04681358922676029,1120,0.6387696395966882,0.12346231575902783,0.08137804114947128,0.05963365103531847,0.023237676688689285,521,0.31525336028413137,0.34580133039407146,0.14901244195595692,0.0997963389144697,0.038051583205232484,159.0,0.5086999288658756,0.17793035656321124,0.1029465790556309,0.08779898965047292,0.039215695121339225,1800
16654,166541,WT,3m,0.5288445064788226,0.17106681899945864,0.10382603274308523,0.08279719395835666,0.033267313914231295,1117,0.7148384688576545,0.10582029518206654,0.059605812622357375,0.03814617132218811,0.01172177665982478,550,0.368234433673814,0.3072131532130804,0.1878256747046405,0.07826257744037081,0.019301255291051204,133.0,0.57380869515954,0.16119008252770645,0.09652093902891108,0.06881876815458732,0.025652018754894333,1800
16654,166541,WT,3m,0.4790765739598512,0.1822479731467808,0.11234821610659639,0.09513413345719611,0.049753669997119505,1178,0.6770993930299994,0.11960237098064598,0.0730606229645781,0.04523500300903453,0.018737279067330886,501,0.32973235622763897,0.3191368881623017,0.15147428525915235,0.10013856668047856,0.046432256644681535,121.0,0.5241536750757103,0.17401359094213883,0.10404331066398978,0.08158195127135622,0.04089750173519223,1800
16654,166542,WT,3m,0.4643401916238871,0.17913433852067123,0.11979298648612278,0.10520294978270439,0.050183767488587404,1177,0.6542468118044654,0.122075343770362,0.07906556347526893,0.05461890966998359,0.02210038161836786,483,0.2982845214424747,0.3070278301768619,0.17747332539875024,0.11321868495503659,0.05009281667478364,140.0,0.5023830270248991,0.17377077983593084,0.11335070989363692,0.09225301175475013,0.04264098499456042,1800
16654,166542,WT,3m,0.38832788089628384,0.21396645152516056,0.12483788055149983,0.1246500971936752,0.07272582363798637,1246,0.4414287105750275,0.18030194239582373,0.11749188845617878,0.1184824878540435,0.07533961233917581,447,0.22478352290760742,0.34351764132744345,0.14192831625888605,0.13713325643936372,0.08505399167843053,107.0,0.3917927834305116,0.2133075302629554,0.12402955730376751,0.12386052867393815,0.07410775559896371,1800
16654,166542,WT,3m,0.428788534227237,0.19978565728524222,0.1180616322842409,0.1090973266424634,0.06289710887674368,1182,0.5964066036088271,0.1412138890522985,0.09327630583303542,0.07084380318136095,0.03498032642348827,462,0.2745710989024062,0.3361212952228,0.15752319492465766,0.1140700861904786,0.06350938730490824,156.0,0.4584449943070265,0.19656799206004166,0.11512006725726762,0.09970989478160842,0.055784865510849074,1800
16654,166542,WT,3m,0.39648366631014026,0.1959284738475623,0.1289498513783366,0.12837613243717616,0.0715789625693271,1222,0.4648471928742666,0.16963326952902488,0.11002827226236014,0.1177225299463854,0.07047892372835915,428,0.20589670338210478,0.3309267989036121,0.15952994901051867,0.1467629215585066,0.08760692219285993,150.0,0.3968567468269407,0.20092591901982534,0.12699906181344178,0.12737517493836567,0.07265306108021355,1800
16654,166542,WT,3m,0.3766941543204778,0.21404541362298504,0.12720186754295565,0.12288954143935156,0.08283496907111672,1182,0.41943244510742395,0.17594986950478073,0.11704250696207309,0.12244799021819178,0.09299671348568057,459,0.18500888925387565,0.35337647948752604,0.15506385376544984,0.139038846251258,0.0977105223763608,159.0,0.37066022005693255,0.21663862735754408,0.12707237271115088,0.12420346780300753,0.08674022110546038,1800
16654,166542,WT,3m,0.37963577815098554,0.2247378863322976,0.12131538692813863,0.11540794749937357,0.07487902187683271,1195,0.45368208904120305,0.16903734249140917,0.1070766274701825,0.11103055879538067,0.07841956780926455,469,0.19946017809613958,0.3439026707367123,0.15875830549055453,0.13232895123475807,0.09124024744339602,136.0,0.38531568826212614,0.21922836167542192,0.12043441956075368,0.11554587039150668,0.0770377122764789,1800
16657,166571,WT,3m,0.41501053368698304,0.2431250375382714,0.12885229203620205,0.099292677084975,0.04880647978643429,1277,0.4847350876313759,0.1926917284373808,0.12913355523860282,0.08688106276479905,0.04501987565746222,441,0.26262209491842353,0.3790895431695469,0.1413826273334845,0.10691080098064022,0.05163923975887558,82.0,0.4251509094150139,0.23696281539842243,0.1294920279065553,0.09659887944288999,0.048007809729136236,1800
16657,166571,WT,3m,0.39620795568225003,0.24181775816132225,0.13366384562236042,0.10361360813625785,0.05133794708240756,1101,0.5339527442029572,0.19145723720511615,0.1210459000664879,0.0710439556638775,0.032861378915078905,557,0.25834111353116856,0.38427723951572457,0.15744943510479684,0.10383943878118808,0.04598495537773092,142.0,0.42795615324923914,0.23747244492783245,0.13163571119562986,0.09355292564984909,0.045198184142815255,1800
16657,166571,WT,3m,0.3992469537657709,0.21694281401394647,0.13209902231699314,0.11213457448449496,0.05909547396211891,1112,0.5117960319445066,0.16305159866099764,0.13562202247518096,0.08290099501956139,0.041366961815071,534,0.2582959254581354,0.3473924735079946,0.1536723259286956,0.12127845277559171,0.059395448248445795,154.0,0.4205773700924759,0.21211577988261796,0.13498989500625674,0.10424425549702517,0.053861679825213775,1800
16657,166571,WT,3m,0.4154552807110327,0.2157722214308692,0.1266583400178586,0.10715288984375752,0.0560833488441199,1141,0.5205688035386249,0.16317576019707897,0.12247344243288638,0.08305985739436941,0.041614130822267226,512,0.25478596210353543,0.3545843085257878,0.15956943556196734,0.11673336282006176,0.056704872459393194,147.0,0.4322329106290466,0.212147770681565,0.12815570861867984,0.1010821659067742,0.05201841792426246,1800
16657,166571,WT,3m,0.46134248160263963,0.20089121903085572,0.11523840172360222,0.09871736938530942,0.04913958557479317,1155,0.594415631383039,0.14041473754192063,0.09754977676864908,0.06619199128556284,0.03124943725525339,507,0.2930332505152138,0.3416060356218416,0.15120543525968425,0.10758317743565105,0.04972940651448931,138.0,0.4859210444074161,0.19464514601678123,0.11301357826572336,0.09023576650440701,0.044145746736832844,1800
16657,166571,WT,3m,0.4746488949706933,0.19378925235981354,0.10947363082317335,0.09362288997895489,0.04814754780624015,1196,0.5762706599333199,0.14585101362511058,0.09949147981213206,0.0727279435579564,0.03726089665611826,474,0.31323565733903713,0.3344331566428672,0.144464793024436,0.10228858538278472,0.049603691634421514,130.0,0.4897516703596765,0.19132313146900676,0.10937213721591255,0.08874640986725744,0.04538589561318782,1800
16657,166572,WT,3m,0.46473830239374164,0.1956084843323858,0.1115680083719855,0.09989174657785489,0.04881814247048058,1138,0.5947269516219189,0.1487733070236647,0.09241179166439444,0.06816662996695397,0.032747740692276074,505,0.3053536976056979,0.3473805053464043,0.14944916829045077,0.09887405527215715,0.046777151500742596,157.0,0.48730546067624536,0.1957065080869951,0.10949770429968857,0.0909023235647996,0.04413148220367939,1800
16657,166572,WT,3m,0.44533831812396646,0.20054626166991046,0.11822606915214834,0.10690300886473975,0.05115887109280417,1099,0.5939126793307957,0.15344939203280766,0.0923544624607691,0.06498583682447744,0.03257072230886665,500,0.2725945365460968,0.3617751623620731,0.16013598012698824,0.10907316681260901,0.04764833502107863,201.0,0.46731925173855693,0.2054676917924512,0.11571945179673344,0.09550168426884562,0.04560348656925662,1800
16657,166572,WT,3m,0.410794303925186,0.2292797124807388,0.1321162012460414,0.10312774505719761,0.04644890101157564,1084,0.5579125460574398,0.18473818999728275,0.1015876709600123,0.07010534526281051,0.0336140919990611,535,0.23409594651701002,0.40264393531661014,0.16620096437143125,0.10468116790554997,0.04544091895152328,181.0,0.4367531132862282,0.23347371792776309,0.1264698559253025,0.09346895930472798,0.042532752359039666,1800
16657,166572,WT,3m,0.42429120000550635,0.22500347339110346,0.12406850754356702,0.10341950506827598,0.04984355036398289,1072,0.5557654999721671,0.1790605184499112,0.10098288284327792,0.0709206775258158,0.034956175735393905,521,0.2518824083845416,0.40899015404837274,0.14135229086512527,0.10266271386982154,0.04721807219518784,207.0,0.4425186946816677,0.2328640085975999,0.1193741368095181,0.09392586899733052,0.04523255249596321,1800
16657,166572,WT,3m,0.42729374760439637,0.24187030580396068,0.1247728652214225,0.09433064409147107,0.043565799240893925,1070,0.5686549122727619,0.19293544769895168,0.10196617670355208,0.06231971457792013,0.02835401295849804,530,0.24512044573821823,0.42064018180282065,0.15666691468515054,0.09496041277200636,0.040420592354296465,200.0,0.448675279216062,0.2473250282506925,0.1216013457649082,0.08497517803254055,0.03873730584812209,1800
16657,166572,WT,3m,0.4167051693554225,0.21602476021425854,0.11110955801328198,0.09680659276687774,0.06269770623135608,997,0.5796476676111688,0.18855207980462677,0.09786646379458248,0.05999614946870775,0.026537307450063385,560,0.25417395859487457,0.41971991631376143,0.1533977355829352,0.09166007301080376,0.03882793531802047,243.0,0.445456677582314,0.2349765501602504,0.11269838822825644,0.08465967468482155,0.04822538531498693,1800
16658,166581,WT,3m,0.28765203328736005,0.15603535556479972,0.09560954078006736,0.15941084695307864,0.15077638151458037,1057,0.4266241819807127,0.14766709550676488,0.09446271007580312,0.09950261726762155,0.10002150211577387,424,0.17181712019345807,0.33545794309611504,0.16965090123663032,0.14327427012754854,0.09320414959643152,304.0,0.300935157917856,0.1846047249457034,0.10794697347485005,0.1424323546608686,0.12891530175647886,1785
16658,166581,WT,3m,0.26544553882933647,0.18872026261950411,0.11086416751520814,0.18382564941904672,0.1381616801278029,1067,0.4018501835421831,0.1933136583227405,0.12315952840948945,0.1176900500722264,0.08430771570925887,534,0.17920294008810417,0.3840599277115046,0.16337258132554158,0.13351308113930513,0.07393943245440497,199.0,0.2963776516777558,0.2116788552077465,0.1203168881073207,0.15864308767522972,0.11508487774640914,1800
16658,166581,WT,3m,0.30862046336264026,0.24529297478567402,0.14143066104203528,0.12840147315974837,0.09813476640200555,1168,0.4472968284460042,0.17405562719383658,0.09809645633097935,0.0962049099831512,0.09594508583750182,531,0.18906348293945813,0.35956455029383466,0.1647622810011666,0.12981160552009532,0.08693163599597482,101.0,0.3428215160495985,0.23068986231626215,0.12995623377220283,0.118982611116205,0.0968601905404719,1800
16658,166581,WT,3m,0.3894997612466694,0.19305557183974945,0.10428256331957621,0.10672166312022875,0.10339681844314942,1202,0.4909682418551857,0.1352747551104643,0.08166586092226125,0.08607345437513182,0.09871488545266902,512,0.24817531437245607,0.30083365678145174,0.12905758087981195,0.11519041834912543,0.10974047165777524,86.0,0.4116097388246572,0.18176953691730077,0.0990330632544401,0.10125301316033736,0.10236815426833379,1800
16658,166581,WT,3m,0.41547611468828344,0.17657716300941428,0.09445151674139123,0.09900160358055096,0.10267803481800389,1216,0.5135601615587936,0.1258931943672118,0.0782019429456655,0.07612806937314384,0.09467915762000717,487,0.2694449143294805,0.2769063913767808,0.11829112151752838,0.1077494470959372,0.11831012073621326,97.0,0.4341438393500248,0.1682709643554598,0.09133979408848392,0.09328445339276496,0.10135628989502717,1800
16658,166582,WT,3m,0.3505016319178967,0.22425140579006628,0.12116016803666489,0.11815024332319736,0.09995121052886452,1185,0.45169782002280684,0.15663016834379812,0.09354524287121478,0.09333653437267078,0.10552169069333737,499,0.2164841540231168,0.3535019870760497,0.16415909231551948,0.12476430621130224,0.07864697805199701,116.0,0.3699187821559832,0.213834777980892,0.11627573890265797,0.11169757139470146,0.10012253199261746,1800
16658,166582,WT,3m,0.32623294998806446,0.2205624096469082,0.12314118904557082,0.12772550298553992,0.1126001703170646,1171,0.42865088435948995,0.15342619380433875,0.0924507967503461,0.10325842436896311,0.11838985283144793,529,0.19460009636662368,0.3410711398591488,0.1585057393389339,0.1327677888764382,0.10034136710903896,100.0,0.3490195066104756,0.20752675122496644,0.11608632099288327,0.12081502743049587,0.11362064905556805,1800
16658,166582,WT,3m,0.2913863770173631,0.25535999152292504,0.13749775209357942,0.13476629933851933,0.10692901426237714,1274,0.398309384315354,0.20208186544316598,0.11997299249378786,0.11197738507701169,0.09132834345046162,443,0.17696940033826716,0.3879447805960554,0.16419870007120624,0.12783538202400266,0.08285268326404548,83.0,0.3124254232221659,0.24836128465611199,0.13441592441548794,0.12883810203021223,0.10197932946096595,1800
16658,166582,WT,3m,0.28837138430843773,0.2598053678109076,0.13776075873875157,0.13485640205984328,0.10839114198568672,1273,0.40508606745050674,0.2110033254900807,0.12147192496257411,0.11164708033046089,0.08428944339536132,465,0.18289836471996812,0.3725753412565621,0.15597936708470322,0.13021302139539298,0.09493639655594158,62.0,0.31488971788986936,0.2510824726300443,0.1341803398562663,0.12870072194575508,0.10170142861838367,1800
16658,166582,WT,3m,0.309305410131151,0.24579730019796922,0.13384355022755837,0.1297175061689631,0.10485040760254856,1286,0.4048572609384328,0.2103475883508977,0.11924647222727043,0.11091118544562716,0.0852779308148739,435,0.18084950370071562,0.38888312824525106,0.166093209539097,0.12690601068196783,0.07988079035203548,79.0,0.3267593204051305,0.2435101645103354,0.13173132475838412,0.1250492519144499,0.09902450362175466,1800
16658,166582,WT,3m,0.2931149779794966,0.2624057963453386,0.13311534821285592,0.1326862854512358,0.1087843497146761,1280,0.4008491043051567,0.21778189617967547,0.11914986126031679,0.11213317631422959,0.08444222758259824,453,0.17537393006293106,0.3884783956476821,0.17029840521420803,0.12654627559309067,0.08388892397310412,67.0,0.3158454829878934,0.2558681504443451,0.13098473667373944,0.12728520817370273,0.10173158590883355,1800
16570,165701,KO,3m,0.36633537171822994,0.29542393518446836,0.14813438227442804,0.10254288264654071,0.046309839235727374,1272,0.4202007937220698,0.2584796275063065,0.1460096883729958,0.10043974368994649,0.04062458680903268,416,0.18653580220999944,0.4614545617067485,0.1823138756326209,0.10380665600746343,0.04010704833172577,112.0,0.36759674047860524,0.29721648972690173,0.14977006593727346,0.10213545865236304,0.04460996279642006,1800
16570,165701,KO,3m,0.3632521019367791,0.2836085862205526,0.1448933411072693,0.10006965012695905,0.04818002009105531,1255,0.41325625682732725,0.25994513378736017,0.15148364191991032,0.09696941088024896,0.042486568140469846,409,0.17792655999177803,0.4655868916379926,0.18417037995263758,0.10138147775446976,0.04497146414198959,136.0,0.3606117828510647,0.291981195938106,0.14935840239356946,0.09946432274109074,0.046643917059465106,1800
16570,165701,KO,3m,0.38784889789814414,0.2600091900471673,0.13578037368082668,0.1011296124548698,0.05172540804061519,1266,0.4368866992059437,0.23213547935340795,0.14492120623124202,0.0963068370898155,0.047541907084700935,382,0.18978612941498588,0.4425473176866158,0.19302204083006683,0.10154925468168818,0.045675604541362415,152.0,0.38153050861488824,0.2695081000006007,0.14255400225912845,0.1001415488043285,0.05032670387558982,1800
16570,165701,KO,3m,0.3796797244197959,0.2787928848467975,0.1406901639170652,0.09998831997313601,0.04862812351213739,1266,0.4325429760226659,0.24566312817452818,0.14240493643143312,0.09629617999111204,0.044839031264847014,402,0.18473201542005077,0.44081894177515807,0.19340982674363372,0.1068053723658445,0.04621593932790297,132.0,0.37718968528445557,0.2832758166980705,0.14493923838588907,0.09966365921928261,0.047604999403398685,1800
16570,165701,KO,3m,0.38623532168526975,0.28404814914174553,0.1419492088020148,0.09699885608882798,0.04623746752140849,1240,0.43702877098709175,0.24576897943916984,0.1422806594222116,0.09712037658198877,0.041739942232803535,403,0.1859712875300718,0.45313018220755924,0.19001813135511558,0.10260641521632573,0.04372669851946421,157.0,0.38013993652208544,0.2902255790312982,0.14621609515800155,0.09751516694536184,0.04501152672995679,1800
16570,165702,KO,3m,0.3931976861719628,0.2824027433751809,0.13821307686521064,0.09295171697695281,0.046199885948595136,1191,0.4818010670529479,0.22739101492602046,0.12411932654128086,0.0829037247150536,0.04173339929370879,428,0.19722302369890776,0.4593814353481103,0.18138635089590469,0.09463035096873877,0.04228316738385876,181.0,0.39455926012165093,0.28711836752565845,0.13920320878794046,0.09073132367940859,0.044744006866090334,1800
16570,165702,KO,3m,0.3069090462644168,0.3268530208216802,0.1622747796781665,0.11072184729532918,0.057745600916167955,1215,0.39148635956460703,0.27688295556484477,0.15008451431463377,0.10095642685958411,0.047880995445933126,471,0.1512356408765419,0.4764060923596375,0.19289775840420387,0.1035915698977501,0.051255885032601964,114.0,0.3191807942367345,0.3232492149435455,0.16102444889402445,0.1077149780461292,0.05475334714549733,1800
16570,165702,KO,3m,0.3544937773598092,0.3121970110788843,0.14385752452179326,0.09778807162492965,0.05152975332161615,1221,0.41142895641477123,0.2752252163516505,0.14315421483198126,0.09440623730744294,0.04488832184174404,433,0.15556064001904887,0.4855181897955332,0.1793535238158139,0.10295335200303644,0.05256320653972308,146.0,0.3520541631815023,0.3173615138431835,0.14656745941137017,0.09739351422255846,0.050015944621093364,1800
16570,165702,KO,3m,0.36714673843253764,0.2882239037975019,0.13312950648817587,0.10052279053502394,0.054284066407482706,1197,0.4191166176307108,0.2674359494355805,0.14168245182612985,0.09267159373448615,0.042818353677501086,384,0.1679825318511226,0.48853921843755066,0.17038760306274606,0.10013267701919328,0.04928140632835532,164.0,0.3598650786805298,0.30247555831096334,0.13851326514032705,0.0987584133499221,0.05129078850416475,1745
16570,165702,KO,3m,0.35756803101670126,0.2852313377464487,0.13865761887288391,0.10125251799645706,0.05410467257150811,1128,0.4235150971453041,0.2699936544727641,0.138796713920921,0.09218399838897469,0.04270038608497521,390,0.17531287746645985,0.470354089547444,0.18412052634826964,0.09947936045983298,0.046819295786259214,158.0,0.355732136941055,0.2991374823215205,0.14297586854462938,0.0989751423773015,0.05076412289261959,1676
16570,165702,KO,3m,0.3241073662314303,0.31140980046506694,0.14733443550300226,0.11002466303267314,0.06061100040227345,1185,0.39447236792050255,0.27678744701977814,0.14792738229965383,0.0985451228213883,0.048522372665693106,463,0.16088383418671956,0.48152467142656125,0.17257050872334773,0.1057991992329419,0.055151631546082436,144.0,0.32917143273120836,0.3161343494456956,0.14951553422542382,0.10671914188033713,0.057048955894835836,1792
16571,165711,KO,3m,0.46394257452973287,0.23518276187359793,0.09791241355556375,0.11379807239251814,0.033291468761171776,1217,0.5457693323291409,0.18437491929079183,0.0926967217455522,0.1043881193752585,0.028858213178551303,462,0.2822723182202468,0.38606460716365976,0.12540598725074933,0.1354301247503167,0.03873301681817352,121.0,0.47273249735744327,0.23228469521073186,0.09842189844494827,0.11283700574880684,0.03251939278101986,1800
16571,165711,KO,3m,0.4482187921582564,0.24073903342778785,0.10828165379788209,0.11296654264633922,0.03625699357561006,1223,0.5002155523493051,0.2019233080281096,0.11134223217483137,0.11462444926606821,0.03516513451767692,455,0.2593961661835873,0.3817904155367319,0.15167347578635895,0.13478870800741852,0.04164459607562995,122.0,0.4485644396682662,0.24048742985025318,0.1119963012668299,0.11486468247191052,0.03634615559430054,1800
16571,165711,KO,3m,0.47851953850400886,0.22880649720139778,0.10039876620934007,0.10237024494306027,0.03466151411491188,1220,0.5538585228235292,0.1827401213170497,0.0957889832065755,0.09305988836750559,0.029986448212408333,463,0.28961673964601,0.3851146365446679,0.13895697906448032,0.11910780979041366,0.03808004931945783,117.0,0.48561971754487115,0.2271172306840141,0.10171931141699085,0.1010633560500928,0.03368118806273007,1800
16571,165711,KO,3m,0.44240215279947526,0.223525882549533,0.1127819065144079,0.10608641332424301,0.0419612584214843,1195,0.5922741036343965,0.1701610413710177,0.0891930698399995,0.06872514561635264,0.022419329404205476,483,0.28608875577145143,0.39838809517879487,0.1577809013425567,0.09734057106399809,0.03229735913454954,122.0,0.47202321825272414,0.2210580890226147,0.10950216721179397,0.09546836606943138,0.036062509850177796,1800
16571,165711,KO,3m,0.43622749477702333,0.23994848508961492,0.11955494916069222,0.1038008657586108,0.03776002166155074,1155,0.5706925734085447,0.18225772330273965,0.09854450737276245,0.07730421743444049,0.02402372257442533,493,0.25935287701158344,0.3999018913059051,0.16748422813430613,0.11089668143021116,0.035529515577692274,152.0,0.45811990692424187,0.23765480296958527,0.11784778393988107,0.09714293040209264,0.03380944812005112,1800
16571,165712,KO,3m,0.44681230150282636,0.24514260378858538,0.11287801961870743,0.10238664425249763,0.041651685017518765,1143,0.5316835075509314,0.18703463749818922,0.11033345606876413,0.09726108463766352,0.03177737704404332,502,0.26432393548502103,0.39846923711036897,0.14306237919293913,0.12184865831010602,0.04296435653040845,155.0,0.4547676618935979,0.24214006439252847,0.11476757785867098,0.1026330782815435,0.039010885840748334,1800
16571,165712,KO,3m,0.43747255192159756,0.241997169654104,0.11186493580519408,0.10916128182651379,0.04328697906726198,1182,0.48786013528108624,0.20447110926930281,0.1179167920079408,0.11314724520614716,0.04175748038631255,463,0.24795899184769857,0.39796033989660756,0.14515507994982463,0.12884970630304884,0.049331757190796,155.0,0.43411413485714695,0.24577479489267354,0.1162882590075771,0.11188195229242112,0.04341408057829985,1800
16571,165712,KO,3m,0.46966603488966435,0.2065626414635646,0.10132897090382183,0.10153272969866133,0.044134977484084285,1120,0.6225215544641884,0.14396843561756248,0.07378762048198552,0.06379765595124252,0.02777150352249689,466,0.2969401638466848,0.3872274302175284,0.1297809042851754,0.1108764917239796,0.04279153033163667,214.0,0.4887034436221815,0.21183673305751527,0.0975814400410629,0.09287440786928408,0.03973893495257123,1800
16571,165712,KO,3m,0.3721431876189555,0.28271160514502885,0.12740635921175925,0.12301457366426943,0.05159545081365102,1166,0.46257381245215096,0.21795481578542694,0.11992344386994638,0.11690208478226337,0.04698019453331775,523,0.2294140279933378,0.43005538987693276,0.13592348033448282,0.12348972185616713,0.05048650582780033,111.0,0.38961667654635423,0.272982360295123,0.12575737905667822,0.12126785686649805,0.0501860775202934,1800
16571,165712,KO,3m,0.416473818382102,0.2532593439283675,0.11720430532742346,0.11678830890109822,0.048090326483189075,1207,0.48536287539448897,0.20793480731924505,0.11642835285819214,0.11174037530231282,0.04354802960400812,463,0.24867096708879285,0.4091505080334949,0.13616467683682157,0.12420292548532884,0.0508466173733193,130.0,0.42207451989799366,0.25285967219705796,0.1183740732735166,0.1160253682898273,0.04712101223910916,1800
16571,165712,KO,3m,0.3904417707777013,0.27725981329782573,0.12153564059597444,0.11604846973810529,0.04993311597366149,1168,0.4740983309529492,0.21518844053537953,0.1188170082231334,0.11181114586096028,0.0445905186670667,528,0.23442490037860944,0.42061383416351816,0.1370661127117325,0.1248531948057993,0.052148017471412414,104.0,0.40596672036160425,0.2673348873819704,0.1216354912666293,0.11531423884916507,0.04849392618359707,1800
16593,165931,KO,3m,0.4264476346999068,0.21863485326143042,0.09754227003091503,0.1313879562330969,0.05612745374820825,1146,0.6029599508538592,0.15825344699335314,0.07520488097377494,0.06122235570767739,0.03537131298106187,425,0.27846100740121627,0.38931240910329756,0.1360365215871717,0.10009112377088174,0.04760236511884661,228.0,0.4493919278301616,0.22600138192625135,0.09714388148480162,0.11084540035500444,0.05014352932712339,1799
