animal_id,session_id,group,timepoint,wake_bp_delta,wake_bp_theta,wake_bp_alpha,wake_bp_beta,wake_bp_gamma,wake_n_epochs,nrem_bp_delta,nrem_bp_theta,nrem_bp_alpha,nrem_bp_beta,nrem_bp_gamma,nrem_n_epochs,rem_bp_delta,rem_bp_theta,rem_bp_alpha,rem_bp_beta,rem_bp_gamma,rem_n_epochs,all_bp_delta,all_bp_theta,all_bp_alpha,all_bp_beta,all_bp_gamma,all_n_epochs
16593,165931,KO,3m,0.38304375905547716,0.21838271927691053,0.09158161868520046,0.18029382583806836,0.05445751745817305,1162,0.4891874996437419,0.1763973594521847,0.08844056576177563,0.13651806150640744,0.047773140891412845,437,0.23513570735928194,0.3637343978005848,0.127928522540021,0.17045771990504954,0.05127595417412174,200.0,0.3923840616112485,0.22434310474735505,0.09485940670266986,0.16856662728357164,0.052480093769187795,1799
16593,165931,KO,3m,0.4530410369715093,0.2327885189486167,0.10719925295657165,0.0846302024955736,0.057155426507758775,1187,0.5428732660968058,0.17949686995873035,0.0968280589161969,0.07285703657186812,0.04684135966570626,425,0.27119859047543116,0.3923470965444356,0.13950772207971776,0.09360502102575592,0.05128610415588482,188.0,0.45525899110316953,0.23687077548601243,0.1081249389165673,0.08278779714340662,0.05410714261330066,1800
16593,165931,KO,3m,0.5268239916959636,0.20740362344167632,0.09551162349211488,0.06994334015056076,0.04107561552075595,1129,0.6757050987185096,0.1310782897495678,0.06967348867314553,0.042599414739878994,0.021276378758767985,559,0.3726798329381814,0.35669512362171973,0.13526740029105633,0.06451051550105716,0.03046832433662266,112.0,0.5634686544985923,0.19298961593405195,0.0899611399574913,0.061113489780941034,0.034266843319325835,1800
16593,165931,KO,3m,0.40495738597146486,0.1416656603045375,0.08768402745202401,0.10995400382018837,0.08327002758178235,965,0.48736718333877466,0.06713050719462015,0.031081810964127182,0.022125761080095088,0.007274932945305581,678,0.3618561914818734,0.320715808769396,0.14007584528956435,0.08200836575462682,0.041459866747827756,157.0,0.43223902768267053,0.12920790447145905,0.070933590019635,0.07443455173459035,0.05099843346263672,1800
16593,165932,KO,3m,0.257953417158909,0.10341407378789469,0.17197916233393742,0.2072048796739526,0.08314718301211091,1115,0.44718126356671695,0.050468135284482185,0.0986400663964024,0.09093318917338124,0.016149395603796374,599,0.2773608289979966,0.26579147772502093,0.21618780669276505,0.1461649117784972,0.043552760872552436,82.0,0.3219505707051686,0.09316926864273894,0.14953762022416037,0.16563916699173123,0.05899438943024887,1796
16593,165932,KO,3m,0.18565050108201112,0.047774445043523066,0.20051014588116509,0.3191146438577071,0.041340611747887904,1335,0.38459689549602777,0.04292194313420349,0.17577666964787525,0.20089807822040162,0.012593333190718712,409,0.32561801121482503,0.27691307735520904,0.17882207782826656,0.15341911762631266,0.017046127886950996,56.0,0.2352100876835502,0.0538006062260468,0.19421541055317743,0.2870982411829204,0.03405276284450198,1800
16593,165932,KO,3m,0.17217748350866716,0.025987840489696427,0.2513211919866159,0.50019747940865,0.01638492390311071,1315,0.04038808156188898,0.0038454361491646596,0.33740050988597303,0.5868365874698809,0.015731300968790513,477,,,,,,,0.137072307187483,0.020435948954810223,0.2741155150817076,0.5230429569263779,0.01619417560480576,1800
16593,165932,KO,3m,0.35318819703034554,0.1417788660371179,0.14863653090731246,0.23115180676260655,0.05530341417229162,1182,0.5393416189611084,0.11766712544227625,0.12278850680638104,0.12207764576853238,0.027776998613840292,340,0.295112228022907,0.35996340405313243,0.12654571665899855,0.11546246605028489,0.05077485923278986,278.0,0.3793809992927853,0.17092181590723227,0.14034232282100803,0.19268133373148955,0.04940456997059442,1800
16593,165932,KO,3m,0.3076356233311514,0.2151555611164625,0.08546172460443667,0.28804853530289243,0.053053351599960975,1290,0.36337200057163893,0.1894065355407826,0.08964706005910272,0.2690939661488778,0.048055675373796534,429,0.19218356574648998,0.34896814667448367,0.10149755088481603,0.2687166516034832,0.04801741330865203,81.0,0.3157241173154912,0.21504027637103645,0.08718084173708247,0.2826610948880456,0.05163562154294954,1800
16593,165932,KO,3m,0.35452669447385166,0.20432192438425692,0.0853847506820661,0.24389723494178714,0.05842823910772363,1324,0.40763162371059436,0.17842251356184025,0.08813710191180511,0.2290477639925738,0.051582866101110326,367,0.2173097888653832,0.3666379067430774,0.10126319161134303,0.229753277223868,0.0441601922421559,109.0,0.35704495353971916,0.20887045677608163,0.08690745232795798,0.24001309759200132,0.05616853410673809,1800
16595,165951,KO,3m,0.3471082841634097,0.29051803189380393,0.16662114641232456,0.11915962809135161,0.04622528723211423,1254,0.4398730492280216,0.23413483874796442,0.15868815858885035,0.09830917952259967,0.04340014221978025,463,0.21927081204145216,0.43403756039824704,0.1709839192718675,0.11425125824471322,0.04589365834248466,83.0,0.3650747152960724,0.282632866582329,0.16478177795958762,0.1135700989887943,0.0454833053773643,1800
16595,165951,KO,3m,0.348941755033178,0.276922344613429,0.16701114583920698,0.11604900001045483,0.05103662338983857,1231,0.4350641240648583,0.22560363381291187,0.16617561222477475,0.10194140706518588,0.04674970903963403,456,0.20933133301379478,0.4349765585615822,0.18146147602025312,0.11416630208599725,0.045089316634241705,113.0,0.3619949898055424,0.2738438968640432,0.16770663694047205,0.11235688487239576,0.04957724638590762,1800
16595,165951,KO,3m,0.35317884277344086,0.28104779921942785,0.15607194366590027,0.12077423860609587,0.04891378318260904,1258,0.4186685084285432,0.24516945536947068,0.17012521673602604,0.10950121518479387,0.03758944927752522,423,0.20066305472231102,0.4361188281308711,0.18935854849674016,0.1201240550660818,0.039615384642096914,119.0,0.3584859259923429,0.2828683064371667,0.16157507726786313,0.11808209374583344,0.04563783725584716,1800
16595,165951,KO,3m,0.3817925061971763,0.2559537961866484,0.14258565746702387,0.11812041444543372,0.05138236611708182,1286,0.42491309996081794,0.23093733590935916,0.1690910801566767,0.10998892372842936,0.04289085799973487,368,0.20300617583753844,0.4318509002987111,0.18958763016200963,0.11939933776208808,0.042317385686932225,146.0,0.37610671412635016,0.26510652941904767,0.15181692611327952,0.11656171123453037,0.04891105382264543,1800
16595,165952,KO,3m,0.36251328838339186,0.27113118720777707,0.14685746156179763,0.12375803834421165,0.05373885348382976,1252,0.4252499272932492,0.23897277694170233,0.15511203080705077,0.11053526577471826,0.04734074181954907,424,0.20619168108135147,0.4317403702183207,0.17648476653899628,0.12065283787658417,0.04953656698499945,120.0,0.36687951445328865,0.27427034979600057,0.15078575441104664,0.12042892942128264,0.051947609761382844,1796
16595,165952,KO,3m,0.3463617182200497,0.2933266717831471,0.1592176806251719,0.12192537236316409,0.0484171735157211,1243,0.42848061879875743,0.23709349220660356,0.1561512721098805,0.10999887124317057,0.0465608160167235,444,0.20356576835311804,0.4500685026244861,0.17668469848624166,0.11632333247000931,0.0405936402143156,113.0,0.35765330128781797,0.28929572464597264,0.1595578404237894,0.11863181847138432,0.04746812796426902,1800
16595,165952,KO,3m,0.34453584804012544,0.30395987261216434,0.1571544953766272,0.12249875930181847,0.046970588455828924,1257,0.43784944232223544,0.2532587479095743,0.14765294209493562,0.10640899784364058,0.03574759334697563,415,0.1950216948462317,0.47540655744162374,0.17208445762756538,0.11249508498515784,0.03471946602201822,128.0,0.35541769805026835,0.3044622108936066,0.15602554568563726,0.11807780301422045,0.04351187365488343,1800
16595,165952,KO,3m,0.34553527935302475,0.3014801651818562,0.15704423687828475,0.12159246823008449,0.046097804308141054,1226,0.42885359337666545,0.2546468274941628,0.1502103263064591,0.10993794294050309,0.037995846435774715,431,0.1872899971239435,0.48316677046421797,0.16960655826730053,0.11255133342260902,0.03673497754073539,143.0,0.35291367823381947,0.30470017407740163,0.1564059016017139,0.11808358896492971,0.04341401093551389,1800
16597,165971,KO,3m,0.2878850666264872,0.2904905092530857,0.14615852207770594,0.14154925846495656,0.09145611486688461,1196,0.38229372715951404,0.24281634987837764,0.13721006535853478,0.125837715022439,0.07033873098461482,442,0.15440731367648872,0.44264177576754304,0.14518869002543752,0.1333114615958307,0.09250258382093189,162.0,0.29905463994743064,0.29247746854848633,0.14387389393196087,0.1369497999680726,0.08636480614165816,1800
16597,165971,KO,3m,0.2781656418498921,0.28269341285611516,0.14336844234810298,0.14948745526293175,0.10265806520671528,1204,0.36345697298856094,0.24250152309043674,0.14168763838936055,0.13492281488436836,0.07726553077768297,446,0.14582221420298655,0.4337460407631848,0.15261210628131425,0.14022264479492924,0.09813005233521555,150.0,0.28827031937256453,0.28532247471754174,0.14372228180609328,0.1451065934967986,0.09598902504778563,1800
16597,165971,KO,3m,0.31962122815341226,0.24964551108542712,0.1352612451295263,0.13396679875314443,0.10707443774803099,1232,0.3760071658728939,0.2092246045213989,0.14508327781301356,0.12416186676171051,0.09670955472714989,418,0.17057086382136596,0.38452625363029036,0.15633361008298066,0.14056442881899328,0.11074297991283946,150.0,0.32029443221837695,0.2514989402176303,0.13929816979881288,0.1322396781628433,0.10497319342691598,1800
16597,165972,KO,3m,0.37050739977185027,0.23230737785148606,0.12597133675691322,0.11441008434803031,0.09837417049866566,1196,0.44594940593559557,0.1820998325739081,0.12728665460313912,0.10057633224467025,0.08884325946306518,443,0.21540078432688425,0.3725099787994234,0.14558262851610193,0.12290412619191643,0.10322233410264486,161.0,0.3752010906851279,0.23249108684851433,0.1280491721897507,0.11176518910085097,0.09646214869392658,1800
16597,165972,KO,3m,0.376766027472285,0.2135927336981088,0.11684140853008484,0.12277684540615692,0.09691950922266356,1239,0.4914316363433966,0.17090972454885875,0.11110501077138801,0.1003302687077563,0.06857786921510253,433,0.2192289354421799,0.35989799623737395,0.13539315723858214,0.1334156921481218,0.10805221531503176,128.0,0.3931468390619171,0.21372902849999806,0.11678072164406925,0.11813373689091473,0.0908934293651909,1800
16597,165972,KO,3m,0.33006693745121346,0.2459786821909379,0.12334681581581464,0.13690783272547746,0.10568037867824118,1269,0.42362674659419675,0.21988648893720794,0.12124887872870922,0.12001462260429817,0.07431052057124991,442,0.18536279692524843,0.37732272706692654,0.1347151642080576,0.1398754851966265,0.1216339271776316,89.0,0.3458862525258733,0.24606583251083478,0.12339375737937522,0.1329063450567947,0.09876615008554984,1800
16598,165981,KO,3m,0.38671330100212936,0.2054845226223734,0.1334165514055544,0.13378543016713693,0.0670796196589087,1237,0.46892342185878194,0.16853728023558823,0.12301434079806854,0.11885678197741002,0.06139495437619975,425,0.18793601922838368,0.3240851522151395,0.20384326562165536,0.15830605962525265,0.07539190331213202,138.0,0.39088443237951853,0.20585358310538343,0.13635985532424355,0.13214052538079585,0.06637468210279399,1800
16598,165981,KO,3m,0.377715556001785,0.22012833529162584,0.14274102496544655,0.12885864335988623,0.06855470789898586,1202,0.44949539909642067,0.17729742298936413,0.13269393965420626,0.1216735066120431,0.06484373267012365,444,0.1834896426036365,0.3339077596003931,0.21810031597438692,0.14777422878327823,0.07521726435144128,154.0,0.3788041447077314,0.21929783878126247,0.14671014993054993,0.12870464304830845,0.06820935272790993,1800
16598,165981,KO,3m,0.36142836963855207,0.20254927433596764,0.13232070576093702,0.13804305739135328,0.0876839321010147,1207,0.47070866638801545,0.154958630346472,0.11776752829089938,0.11117602231191014,0.07862840109978586,450,0.19961698470279168,0.30624486081307867,0.18526518456680616,0.16067674924111383,0.09386104334466962,143.0,0.3758934282449103,0.19888965159760866,0.13288855609856054,0.1331244196962235,0.08591078652173118,1800
16598,165981,KO,3m,0.333827927671404,0.20940114145925567,0.1326725541711731,0.1504464476088518,0.09720031800024656,1165,0.40961350014948994,0.17624005582370272,0.12852343324879686,0.14072412250359653,0.08205650490925814,465,0.15756613908538591,0.31648568850331527,0.17825333706531127,0.1803090516308323,0.11177728332315477,150.0,0.33877232256713846,0.20976225226604037,0.13542973181455273,0.15042313829949974,0.09447260547840756,1780
16598,165982,KO,3m,0.32644934547929355,0.20409068645048928,0.13988800694056064,0.1463183110938032,0.09972669537294034,1164,0.4266587364446668,0.16321637895979071,0.13012618177966706,0.12420160023157134,0.08497625901418131,461,0.15334599783503583,0.3044145233898063,0.2162564055764799,0.16662027116957157,0.10586719038853028,168.0,0.3359948930703709,0.2029815670152373,0.14453367875966966,0.14253410896621824,0.09650954646118973,1793
16598,165982,KO,3m,0.34071135403351394,0.1994593054568063,0.13892253568981464,0.14888986977474775,0.09264571517720901,981,0.4547705231163261,0.17305811044727465,0.11685454674273592,0.12031483736613602,0.06744277351541782,377,0.16035954218574222,0.32854336199171613,0.20910174036271817,0.16295330032519417,0.09329601873514934,129.0,0.3539829902244068,0.20396407531182306,0.1394158010359854,0.14286525331406244,0.086312413329515,1487
16598,165982,KO,3m,0.32420159873494137,0.20319452699006713,0.13463336116669836,0.15614473340195753,0.10277757478525858,843,0.3996616525455878,0.16965855203569824,0.12183216215430022,0.13179929344409425,0.07792533987508676,297,0.14067246776481424,0.32677504437158045,0.1921940661408351,0.18429754725473907,0.10873135821704695,108.0,0.32627731174534863,0.20590807772384587,0.13656813683218275,0.1527872880723221,0.09737845206275227,1248
16598,165982,KO,3m,0.280817413329955,0.2222950745633012,0.15288108013544593,0.17267416397791513,0.11385508270116815,1194,0.36584080177423034,0.19571003518409383,0.13857555240292424,0.15718385064522417,0.08875614076264626,461,0.14039969592252796,0.33043062207976953,0.18587555036598968,0.18423631633234122,0.11029227340318327,145.0,0.29128142057925166,0.22419726969445306,0.1518751634125217,0.16963831822514916,0.10713996071124236,1800
16598,165982,KO,3m,0.26998976483920367,0.2315404443710181,0.15674681384860426,0.1759562463963998,0.10905001962252632,1197,0.3507805741904742,0.20110432816608598,0.14365427106076242,0.16489659944380475,0.08646680344794842,465,0.12764152671819415,0.331459290312436,0.19874321809334375,0.1880393755073479,0.10934485518109595,138.0,0.27994735899900447,0.23133822587358596,0.1565842979538418,0.17402554416548544,0.10323862617025072,1800
16600,166001,KO,3m,0.5121009965146217,0.17440889616521205,0.07713218925365845,0.056453202976659275,0.026656825792694374,1166,0.5967849674306122,0.10460541301052818,0.05379714086810844,0.037274890431434254,0.018505137555145483,444,0.35622102125050653,0.3382312107592454,0.14652810189853455,0.06416321113828286,0.032285294065557975,190.0,0.5165357119515761,0.17448305908309353,0.07870133476440415,0.05253638674367515,0.02524019212290125,1800
16600,166001,KO,3m,0.45912955110693904,0.18222856531371362,0.09101561696716216,0.04922460304359076,0.08535590287767679,1170,0.5750727553118752,0.10393846982837292,0.05956460703666388,0.028630114166087572,0.0505839611771897,486,0.3366118988646942,0.3247699993674582,0.13927977644319003,0.051123316590428916,0.09015752774294054,144.0,0.4806328040628922,0.17249355425697122,0.08638497704400985,0.04381598813041195,0.07635160860776637,1800
16600,166001,KO,3m,0.43892244257574464,0.23162624114498753,0.09215582153686958,0.05520246189119503,0.059648341261580626,1232,0.5231666269472812,0.16394848737714476,0.08415831132648897,0.04942859731208271,0.057983317087073105,422,0.2573659231159439,0.4237070818135261,0.12729577289949365,0.06355223737688452,0.07618066055172582,146.0,0.4439467725555544,0.23133945817141918,0.09313109019807096,0.05452607098482018,0.06059894038086897,1800
16600,166002,KO,3m,0.40616111719215375,0.24608995226267083,0.10705950375767755,0.05686075165726622,0.0734354617590782,1222,0.4879636035377256,0.20345090082458983,0.09946456143848792,0.05231789484406931,0.07353801722581907,412,0.23114006739375292,0.45140618297962487,0.12029475924579738,0.05840175690917518,0.08270715715759928,166.0,0.4087439672520654,0.25526506621074024,0.1065416905218563,0.05596305713769941,0.07431399191932918,1800
16600,166002,KO,3m,0.38506798758032934,0.2542396636749949,0.1096420190034294,0.060667191127119165,0.08064851509481256,1173,0.46733339015912106,0.20404122626791318,0.09674609763354945,0.0550316616309086,0.08248385297666265,443,0.22170777378481957,0.4544776032488491,0.11241262841057764,0.06089488698315798,0.09091452353498788,184.0,0.3886153731381243,0.2623540376251349,0.10675140731679521,0.05930350027750242,0.08214962633628581,1800
16600,166002,KO,3m,0.4477759532917909,0.21120446256582717,0.08808857048603681,0.04805151634891348,0.060467944098677825,1175,0.5476217544792658,0.12285123760547043,0.06615760897113841,0.0349521243137029,0.04459393927717687,440,0.2890428143274579,0.38398462017162843,0.12175303182682129,0.05710038173085786,0.07739663353465147,185.0,0.45586846541072834,0.20736496821833622,0.08618762730908672,0.045779465015672954,0.058327524889897106,1800
16600,166002,KO,3m,0.37840630646332474,0.2559915012730045,0.10597811256224875,0.06058423980750385,0.08244518292091135,1210,0.46749142211311273,0.19753808485042285,0.09506914511719965,0.054762473179044154,0.08110259356258287,446,0.21335252516659103,0.4548464774096963,0.12226290090097851,0.06163007683121017,0.08878826432799482,144.0,0.38727531594836684,0.2574164417392335,0.10457789591796275,0.059225402371459776,0.0826199656258033,1800
16638,166381,KO,3m,0.3328522281732093,0.30629485667799355,0.177259185137654,0.10980788687495786,0.04163541026184426,1202,0.4287759897416151,0.25401348750089175,0.1523513410037017,0.0964971787773455,0.036116128567367116,469,0.1669062971791262,0.45974108592094315,0.20967124029837744,0.10344668997813387,0.039075304306980835,129.0,0.3459529054384013,0.30366963524926005,0.17309217192482607,0.10588382215414094,0.04001385649357361,1800
16638,166381,KO,3m,0.302163860326533,0.30817708141195566,0.18306139826487017,0.12103773438193334,0.05165058557326169,1175,0.4005210540697174,0.2559047895582999,0.16224101341545571,0.10792282088894033,0.04441817731292294,455,0.12941363731814942,0.486590134058048,0.2125902283497787,0.10990197521100481,0.04352083963441646,170.0,0.3107110743497128,0.3118139292766347,0.18058730160262063,0.1166708651050613,0.0490545841465629,1800
16638,166381,KO,3m,0.30103696091496474,0.3120993410867814,0.17970797822917034,0.12092288867573053,0.05265325974052192,1168,0.41179962042944496,0.25334641457863,0.1574671560652117,0.10669519686491569,0.04248270660495264,450,0.13441428653624776,0.5083943805184857,0.19215049777746276,0.10544509764734228,0.042292487152953015,182.0,0.31188022205084787,0.31725871900228253,0.17540584966473022,0.11580098907460092,0.04906303222833097,1800
16638,166381,KO,3m,0.33701830141010386,0.28041498520672115,0.16314010308039553,0.12295906855846152,0.05469477447931654,1204,0.4173354709051964,0.2329781459603732,0.1550299741726217,0.1133538907140604,0.04916969009689393,400,0.14541444722897898,0.4570750388112117,0.22184287590404878,0.11235012440857452,0.04410825953013149,196.0,0.3340030305092909,0.28910978232224394,0.1677299319194658,0.11966938845227358,0.05231422409986693,1800
16638,166381,KO,3m,0.35176117112175215,0.27037650567584826,0.1590661986449222,0.12069576596506727,0.05828633820274978,1191,0.4328723078658155,0.22219570383719192,0.1489412463570781,0.10987144191684664,0.051481562059918606,433,0.1711124387076574,0.4368940114029734,0.21252980045628728,0.11447874245877898,0.0438986305243679,176.0,0.35360947406914034,0.2750680577935348,0.1618581372994576,0.11748402793729712,0.05524261341317139,1800
16638,166381,KO,3m,0.36654741386980505,0.26702556427144,0.14679951663629337,0.11841107992718719,0.06021670990445993,1233,0.45011518758925007,0.21951222377329335,0.13834432064977434,0.1052586668014926,0.051129462596198126,410,0.1817959592194483,0.4554125048885281,0.18800974971405768,0.11004548510518229,0.04441562218687146,157.0,0.36946786322806424,0.27263460875624146,0.14846805899114682,0.11468558672241522,0.056768630922210635,1800
16638,166382,KO,3m,0.3436687717789217,0.2913487906807413,0.15896852015796092,0.11402505608088359,0.05539270446576965,1142,0.44210240564514774,0.23752454234839138,0.14210195059958772,0.10168135338259386,0.04524680626864035,440,0.15615456917870144,0.4803493085134582,0.1994357235675255,0.1041751883627143,0.04135850745567717,218.0,0.3450202732979725,0.3010818149147959,0.15974660890107253,0.10981477810876783,0.051212898824137945,1800
16638,166382,KO,3m,0.3424759011486788,0.29366881049328375,0.15182641713797887,0.11728183681008449,0.060709655113359656,1166,0.43943263646261965,0.23747126224637677,0.1360806701257076,0.1065974472521008,0.050301641452031885,461,0.16464288442401642,0.4835890449514333,0.18535213355255678,0.10561181656041707,0.043623179828664795,173.0,0.35021586952999,0.2975294387263036,0.15101595023079267,0.11342382731596062,0.05640184704551282,1800
16638,166382,KO,3m,0.3150818990985568,0.3120434299352314,0.1642657531135789,0.11989071553373429,0.058553902017994076,1153,0.4236359890472358,0.25017444758950597,0.14292321912933312,0.10849769607060362,0.047441351071653454,477,0.15682289487863738,0.49096875298457754,0.18375750083927084,0.10634157144225331,0.044218457690108764,170.0,0.3289020492030754,0.3125466523460524,0.160450868892958,0.11559192398958702,0.05425517294180242,1800
16638,166382,KO,3m,0.33631208097539517,0.2993383282115989,0.15610297057116176,0.11599295818085889,0.05662199164890865,1154,0.44016295560280216,0.2424793536787397,0.13431230193315494,0.1054998461933417,0.04738510102960009,440,0.15824917849957817,0.4749175489782339,0.19194590707923984,0.10981865974504111,0.04641116149821467,206.0,0.3413195403787511,0.3055335341468593,0.1548783876377957,0.11272136109625555,0.05319551226916491,1800
16638,166382,KO,3m,0.2847165400564349,0.3429719057551236,0.17362082320398198,0.12000074339332742,0.05254488593131637,1095,0.40965202458424427,0.2720182482240758,0.1464714963713584,0.10321156439415147,0.04237625472501153,516,0.14160906323763156,0.5041843635796376,0.18724441719787985,0.10578289188265125,0.04361153201953832,189.0,0.30550509388843256,0.3395591653344639,0.16726849354798914,0.11369497100494265,0.04869187615810562,1800
16638,166382,KO,3m,0.3563199858408758,0.26464480898353565,0.139317990820812,0.12655377425173076,0.06676623358235631,1033,0.436596448791438,0.216559236513021,0.12878622466828862,0.12005910115995247,0.06214985542234955,415,0.1711272778838729,0.44890319908108783,0.18160844794028666,0.1231518977617008,0.053466518962757885,133.0,0.3618127764583344,0.26752327407380183,0.14011112671176262,0.1245627945513753,0.06443564599171153,1581
16644,166441,KO,3m,0.49963262995485563,0.22226026993194964,0.10047446782082099,0.07307399737698018,0.04114528455143057,1203,0.6010695747691872,0.15751270273747345,0.07602597993893227,0.05794650914818558,0.03683641489182523,420,0.3062038245526233,0.38141630256114584,0.15397292560610734,0.08336076317388098,0.03726314025191253,177.0,0.5042807512136469,0.22280284746177617,0.10003050233060012,0.07055578209362334,0.039758137441403385,1800
16644,166441,KO,3m,0.4630124148011638,0.21702356707741532,0.0958257752619462,0.09732677726515106,0.05066664743077074,1142,0.5668671262887254,0.16068127491680279,0.08161206128438055,0.06734053402689626,0.04359432621032856,426,0.26655359709471665,0.38334798123954933,0.15991512761066942,0.10221685205884426,0.04680386046797319,232.0,0.46227000445994465,0.2251265935358565,0.10072226836775776,0.09086030933884011,0.0484949944222833,1800
16644,166441,KO,3m,0.43269587863774917,0.2655410055820359,0.11254305399772664,0.0866259642580268,0.0452584515902308,1245,0.5193273261842194,0.21311353383946122,0.10206668025139372,0.07567590607951695,0.039380365520087376,434,0.2557218447618668,0.43322560359335055,0.15470697815129736,0.09149721661625528,0.032564802643727374,121.0,0.44168709538007495,0.26417229092819794,0.1128514365625453,0.08431323997240033,0.04298788443635904,1800
16644,166441,KO,3m,0.49817636008025784,0.21183377681182503,0.09325513065104675,0.07925794506038632,0.045180415767776726,1124,0.6430905113086134,0.13781593345781548,0.06225900427113852,0.04857938132688286,0.03329184746534941,451,0.3091588873175642,0.38054762868202147,0.14775362876098752,0.08861640768017184,0.037044273868912195,225.0,0.5108582216538036,0.2143774264330116,0.09230119124960123,0.07274106830796502,0.04118465119464381,1800
16644,166441,KO,3m,0.4976773105528222,0.1939954975145893,0.09077896135726364,0.08124921903546438,0.04982816177011254,1121,0.6619607673840533,0.12320084178190625,0.05638525004603443,0.046894178477471224,0.03321075791386612,481,0.32997261410614526,0.3609147429789149,0.13532726430578976,0.08754912102464989,0.042812562071509505,198.0,0.5231299843524779,0.1934387092893204,0.08648851071454526,0.07276177797183327,0.044615906217235914,1800
16644,166441,KO,3m,0.4409467175689369,0.21639964759627964,0.09826774676317618,0.09296128559266487,0.0648905099170142,1197,0.5558608127805194,0.16226375947495703,0.07938906707610152,0.07229956066218089,0.05731623018585583,423,0.26757457018022757,0.3860826853237275,0.1385581606149201,0.10067604756779983,0.05984766137261417,180.0,0.4506143152047878,0.22064601766051362,0.09786029842188804,0.08887725643151463,0.06260626932575199,1800
16644,166442,KO,3m,0.40093105871437273,0.2717523941508714,0.11446086388881387,0.09629479093516943,0.060382170296926586,1260,0.5173105151150145,0.20473846449838623,0.09827596062096118,0.07796260233108507,0.04857236388235299,436,0.24984472012067105,0.4286146927567346,0.14700541858274155,0.0960105432818273,0.0430228391404278,104.0,0.4203913163682254,0.2645832862211637,0.11242087270180537,0.09183790427554257,0.05651858916524328,1800
16644,166442,KO,3m,0.3891277305783062,0.2695351780408953,0.11549200840188388,0.10182680127734538,0.06627948012307418,1279,0.4902778949208207,0.21658689191183297,0.10437736513502494,0.08715793434980676,0.05404066644470677,404,0.23241074249668783,0.430710695385627,0.15315606475120289,0.09902540149941237,0.048859009589363386,117.0,0.4016437187943209,0.26812763800378,0.11544555213136129,0.09835236460359884,0.06240021580168274,1800
16644,166442,KO,3m,0.3770038139391805,0.28380207606114116,0.11962493756017592,0.09976167628296603,0.06487350273899702,1278,0.4872524603920161,0.23270097558991315,0.10428669648928184,0.08374192385572161,0.04984900565595038,410,0.23321154053017973,0.44821064358959334,0.14681510720840926,0.09294329656809279,0.04624681401185847,112.0,0.3931689308413218,0.28239224737779844,0.11782305987214013,0.0956884779367238,0.060292262215947766,1800
16644,166442,KO,3m,0.39959126349994334,0.2733070492695884,0.11433077914571446,0.09763428640734624,0.06409135161964519,1254,0.49419380009539726,0.2237402230309417,0.10369992708416458,0.08212182835601495,0.0500026955242287,431,0.2488251920125734,0.441083306736374,0.143685000435371,0.09184506731470408,0.0428953632761353,115.0,0.41261103852860614,0.2721575867694904,0.1136606892622603,0.09355004773191423,0.059363713043740655,1800
16644,166442,KO,3m,0.4102290243924904,0.2735899512291549,0.11202988666817484,0.09387463492644273,0.05754862117318311,1243,0.49998859959877173,0.2261178165730174,0.10587631082808585,0.08005595485097194,0.04572461950408925,432,0.25038620165267966,0.44702263550670224,0.14368013064163473,0.0889231431723344,0.03982118428804768,125.0,0.4206711264184,0.2742405753198449,0.11275096207582154,0.09021429811429443,0.05347978876668841,1800
16644,166442,KO,3m,0.37793884790575544,0.29035124210893487,0.11505601554369856,0.0985401974760436,0.06314963885311378,1282,0.4849793337886365,0.23285861532076677,0.10361586473415897,0.08465068684939903,0.05167946825819483,411,0.2362634287923162,0.46042759140353395,0.13924131875493367,0.08881453221185624,0.04386308271290271,107.0,0.3939579422683811,0.28733385308925985,0.11388152968863267,0.09479062244781084,0.059384137952272514,1800
